SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class
49.38569321085369,3.886985656554719,51.836255854795205,36.062860113382165,21.413400049771212,121.82629866841084,11.438517230030433,Fast,97.37474068961697,LiFePO4,489.0,Model C,2.0
48.83168597800761,3.7565724870687416,13.978236365767202,22.358516871244856,17.298515259413783,90.33619690338045,6.659458853813923,Slow,95.75469392520597,LiFePO4,328.0,Model A,1.0
58.684173074423,4.424099424340175,85.83735721107558,26.061843471356095,21.834371120977742,65.96675384788891,9.754519138960402,Slow,98.61760681518264,Li-ion,147.0,Model B,2.0
51.98248970317847,3.5304206494945287,62.609112309982166,41.28972312072274,18.78852234939529,83.33089360844643,12.121152252832474,Slow,98.67076225388035,Li-ion,272.0,Model A,2.0
70.25976833156147,3.863928203269834,21.270156502535187,29.498919754336693,19.128818346870247,54.00855561577172,11.097910225229764,Slow,97.72985531245088,Li-ion,267.0,Model B,3.0
62.08791467148653,4.440991156743283,10.373582829889685,32.82647574579533,20.23280325280369,85.77520273226669,14.199131941340465,Slow,93.1848682000948,Li-ion,68.0,Model B,3.0
48.59065933276845,3.6667559688497326,84.75297405348073,27.245074426885555,22.721653381596994,152.35954870006015,11.014970555546878,Slow,98.78548750064056,Li-ion,148.0,Model A,2.0
86.69210187544348,3.7644281811383062,77.84957609265304,21.15660375449519,24.92698476697099,34.35415645339703,12.516543384119657,Slow,96.30817113339539,LiFePO4,3016.038882793378,Model C,1.0
47.66821761554223,3.5883871582642457,57.42251483106536,31.36175939456947,27.00634507551815,92.96637092814208,8.276400485729349,Fast,96.89311595248503,LiFePO4,118.0,Model A,3.0
100.0,3.6556626524179374,47.12482905239162,31.387604964005362,28.698895600506056,93.39440301793032,8.853947744506964,Fast,96.8672673970363,LiFePO4,378.0,Model B,2.0
60.28240932451322,3.4622203153597164,17.753968953885057,29.256900727360648,19.67557511545926,57.5539051865457,8.109141893254083,Slow,99.77386848922588,LiFePO4,472.0,Model B,4.175778421355146
47.8658250524213,3.773869883515278,30.533267681510075,24.740367965332382,29.990897469947658,115.46662668748884,6.476346928214951,Slow,93.01219965063589,LiFePO4,487.0,Model C,3.0
77.54966557967022,3.992212766244629,,29.11597528422053,31.950433823261335,90.3041620551696,11.299643188063742,Slow,97.68336272139045,Li-ion,10.0,Model C,3.0
80.92675228161181,3.695730843152693,41.13844214399513,30.05951164188023,25.163644452345817,102.11998751829829,14.99964597486792,Fast,,Li-ion,362.0,Model B,3.0
46.347911992700645,3.7385455872629554,52.516990383890025,35.030328325649904,35.5620356882238,129.63513146779258,13.424349851519214,Slow,,Li-ion,413.0,Model B,2.0
57.26546829147619,4.176692944184245,32.54211829668449,28.38778774627531,23.35290010458872,132.6753177358304,10.900477397995004,Fast,100.0,LiFePO4,72.0,Model A,2.0
69.72256791066323,3.8708349098856067,106.68809839879621,27.128930078443243,22.849770118337776,69.50079961550115,9.00065513575872,Fast,100.0,LiFePO4,375.0,Model C,3.0
32.438338024621316,4.198034523904526,71.59005754279607,29.28857617437856,28.607461133851444,66.24870177686435,10.502218679166868,Fast,98.55394000606674,LiFePO4,258.0,Model A,2.0
44.13679646709417,3.567014229493913,20.679731346827367,37.361725119501216,27.996433660599042,91.31005167982882,6.735203205844239,Fast,,LiFePO4,503.0,Model C,2.0
67.1232145229738,3.6641510451859762,44.30285649586559,33.216800723248454,19.296330528197593,96.83837219360154,10.83792954458607,Slow,96.16313807965393,Li-ion,293.0,Model A,2.0
79.09846787404175,3.58623816782094,72.19441065320416,34.25230529172986,33.182340417304545,132.09273020333876,10.67618365307447,Slow,96.99145610268482,Li-ion,307.0,Model A,3.0
40.85467147623717,4.177791486645268,26.224555779866687,36.40744650429693,31.75905064788376,111.43582610853025,9.287009426443296,Slow,100.0,Li-ion,490.0,Model A,2.0
48.27782150262873,3.577949490361264,50.02803000495251,31.183465555044492,26.841756449184324,55.14400447554034,,Slow,99.0296815691686,Li-ion,398.0,Model A,1.0
55.12994330429223,3.6578787072957253,52.08737231070523,32.42948412274876,18.244222719604757,42.995122221134196,11.287081926577162,Slow,94.99627806206847,LiFePO4,118.0,Model A,1.0
59.830719880266656,3.4543277766545084,76.6905337963354,37.423236656543224,25.70585167604783,68.15684336297019,13.537906612742336,Slow,97.27111466209664,Li-ion,590.0,Model B,2.0
60.85477289635691,4.006361433876991,54.904761942654964,23.79090934500195,18.44436040096776,47.17141398125506,13.76875407224893,Slow,94.00181359439634,Li-ion,10.0,Model A,2.0
58.46664170429522,3.6818894664542485,33.29621594263931,35.15213779359708,25.940845880451498,27.30096769048312,9.604357026948719,Fast,95.02598198779339,Li-ion,671.0,Model B,3.0
40.181962101209955,3.392257905368472,0.0,27.99209011687444,27.606188474230798,33.88072519901112,11.00807526454241,Fast,97.82746327405061,LiFePO4,258.0,Model C,3.0
84.05549624208692,4.2157928904965205,90.32572147489302,27.061243050835333,22.937086759267068,113.2300344401048,10.344372249376535,Slow,92.62083286826248,Li-ion,285.0,Model B,1.0
49.10204333354058,3.836408922767358,69.00969741952852,29.77583083559443,23.859114966762707,26.28372317371243,,Slow,96.52949711300029,LiFePO4,399.0,Model A,1.0
86.72217271169119,3.7901455129736825,31.640603227644174,38.256614163224995,22.567363365574007,127.78626527131779,10.851813290296992,Fast,95.93345639744413,LiFePO4,44.0,Model B,1.0
59.4666096296031,3.2119528654187723,67.9932739323324,26.79967028294917,25.596486029721152,,8.306022165558744,Fast,95.40262180271812,Li-ion,,Model A,3.0
52.57682279620406,3.4519949790756455,48.953952985349936,34.42652274233001,14.818331404377856,113.88834204802143,14.260150259948691,Fast,94.68927449155919,LiFePO4,61.0,Model C,2.0
,3.7791475045574736,116.32512633454172,27.747569989214938,205.25976187945184,107.58371029903091,14.167305196863879,Slow,100.0,LiFePO4,314.0,Model B,1.0
100.0,3.795166660112502,36.971718156325394,26.469758769945496,27.52096728043706,66.61542527189582,12.457636767957249,Slow,93.63954432076186,LiFePO4,250.0,Model A,1.0
100.0,3.602260794653139,75.20706998643334,285.7976658059517,26.900166765018586,122.736708094992,11.392874006576516,Fast,98.33013973499533,Li-ion,582.0,Model B,3.0
100.0,4.072901061865816,19.872841348378618,18.632469552118025,18.984233133991157,108.90532640505481,11.038029139502708,Fast,95.66634362415688,LiFePO4,361.0,Model C,3.0
80.5779759369675,3.4779542306685887,55.40666719661634,27.894532957474993,23.5056420725453,71.16920744103707,8.846587905897861,Fast,96.70621248601016,Li-ion,14.0,Model B,1.0
56.112497959627746,4.300497932710344,59.73660192198506,33.73924452637439,11.82388138880042,36.62391346049752,8.683450060632255,Slow,97.93635979075684,LiFePO4,265.0,Model A,
44.45734973549767,3.32240175750578,46.374391325201756,28.84304467369804,19.44517870344137,81.49178297480293,,Slow,97.7578355824853,LiFePO4,329.0,Model C,2.0
69.60905077436242,3.5654842875426835,81.69862940842954,24.91021902676911,19.24036312143707,32.747896547214864,8.851773551174213,Fast,96.34339505083241,Li-ion,99.0,Model B,1.0
59.17597220877579,3.590752217933943,66.57159698828218,29.211986882710445,30.301746972566846,147.4684275528801,7.008395592719524,Fast,93.7600370512483,Li-ion,335.0,Model C,2.0
98.09047820785003,4.1959422040201755,51.78607855673022,31.761836092866506,22.270020062599176,43.51135108500614,10.967358186591191,Slow,95.45391745364483,Li-ion,212.0,Model B,1.0
63.903162720671766,3.9900328728072143,26.4653067619734,27.233242016656156,26.595508742610686,67.53029667707143,11.938696242140107,Slow,99.02997946339565,Li-ion,481.0,Model B,2.0
85.6678901714735,3.781845171125432,49.640889622842,37.52068179775014,20.874936239872405,81.5563242180416,,Slow,,Li-ion,241.0,Model C,1.0
66.14997327377696,3.0172609055240045,55.83395985707594,32.95134397171949,28.056858188618587,102.92188521549946,7.847322726330081,Slow,95.61619591687982,Li-ion,188.0,Model A,3.0
29.350249346733168,4.352622468749633,47.719919683983875,25.913278694226115,19.13654021038365,120.29710278442406,15.518250282440725,Slow,97.0294584397601,LiFePO4,114.0,Model B,3.0
31.752361528836342,3.5540150379602733,,25.10510513802607,26.491669648305237,53.85508213879319,3.0215643276878907,Fast,95.48725714602777,Li-ion,351.0,Model C,3.0
92.90677164433437,3.394809319378972,36.84655238742001,30.182135712342035,33.12804110081156,27.456257967938512,8.35214228249007,Slow,97.66752834982813,LiFePO4,443.0,Model B,3.0
77.87697728049915,4.0913535937540075,35.74983972261678,27.152425920167747,25.11936816346413,103.38209581745488,12.826260666574708,Slow,610.4425179755185,Li-ion,364.0,Model A,3.0
75.39219003980658,3.9732262357640833,71.17581844242413,28.384848543663484,18.87434748962765,92.92100010167658,15.691590327787493,Fast,98.69607329277069,LiFePO4,220.0,Model C,3.0
57.03595404516519,3.98657740482935,65.57797179725488,25.246519151286485,21.268210239933932,84.13017777369247,11.663009816651961,Fast,92.08662542789767,LiFePO4,80.0,Model C,1.0
34.9196578031201,3.57182587160902,31.155543146360117,30.83134335983791,,,14.120609848886543,Slow,95.17484799966803,LiFePO4,534.0,Model B,3.0
49.213002466761644,3.6000255482661814,21.53063590808974,34.36330810416387,26.153436750587915,87.86128225084569,10.214516441349993,Slow,93.65971106952213,Li-ion,385.0,Model B,2.0
69.12521628371366,3.9207819818965883,72.92178725061214,38.37832799570468,22.326195412402182,52.71613128365223,7.280930325672811,Slow,95.87280510495494,LiFePO4,227.0,Model C,2.0
96.21014986919101,3.7696764205373983,41.330195664100344,31.86543689692677,27.90660881766125,110.40446582223817,7.150018795579966,Slow,99.97648935398114,Li-ion,545.0,Model B,1.0
58.253085245804826,3.782059383187123,37.80759554177295,32.65405547339989,29.45703016622892,91.3810509024731,6.77221824440854,Slow,98.56137371184944,Li-ion,396.0,Model B,1.0
49.311992383792436,3.560703157497498,38.82888504609496,28.457996870387674,27.523987542533533,99.27027703863808,10.027985692025979,Slow,94.63320938744829,Li-ion,379.0,Model C,2.0
39.99412900336196,3.8656778866293395,14.255944941182399,28.933004166588145,31.177017971458678,33.65654066942186,9.984753419822237,Fast,93.75246676230215,Li-ion,417.0,Model A,3.0
49.65723976817907,3.581501510951145,53.55672647020029,23.122615611194067,31.030458115528013,98.21851350314942,8.290684378794905,Fast,96.5132239984429,LiFePO4,335.0,Model B,1.0
50.1997354821512,4.241766036172098,57.97964900737742,26.572249608085293,24.12644242365208,99.92184380419027,9.297990093851338,Fast,94.70311317740084,LiFePO4,200.0,Model C,3.0
59.914561042734135,3.8716577367408105,47.1913527797374,28.716074251777755,25.55107681978201,60.221692420950006,11.781766103791432,Fast,97.683574833878,LiFePO4,246.0,Model C,3.0
63.94735648208359,4.169703700040636,61.55904021906642,27.78331560496204,28.977886848190828,58.07754655302476,8.8361397982524,Slow,95.89674039077796,LiFePO4,426.0,Model A,
46.560171593550336,3.888158683564341,36.39851017013717,28.137619016864864,26.862622291358768,96.94769003467442,11.308976728685453,N/A,93.93387614084807,LiFePO4,252.0,####,2.0
61.25397570993047,3.7088150081365785,49.67802378798814,33.32386704361607,23.33342169817386,41.48987400400505,14.99625721018611,Slow,98.22289162738926,Li-ion,302.0,####,2.0
,3.083698861778244,55.547070497701526,22.91726489109371,30.629515541918597,160.6939034272408,12.512198429678179,Slow,98.3876450690366,LiFePO4,334.0,Model C,1.0
56.8996304435176,3.8599603324306653,33.366769767252364,23.896809316626825,22.590284991452453,76.76246959412991,16.226569715134605,Slow,99.88946809976989,LiFePO4,493.0,Model A,3.0
50.02651382081685,4.056663076369662,44.0249929074875,30.38177840264605,31.225833601314598,79.33633733003994,6.8389950544115825,Fast,100.0,Li-ion,247.0,Model B,1.0
60.08039518391338,3.8366056027741546,102.04641058923434,26.830302048732243,30.980021404494977,,11.885612974330568,Slow,96.6419271869992,LiFePO4,310.0,Model C,1.0
84.9631707929823,3.8095020315425803,58.36436003068893,33.527767282319886,24.380085143983035,133.1655792182394,6.646131652449254,Fast,98.2618971682736,LiFePO4,683.0,Model A,
55.940127054891995,3.6250764705453395,64.07826243987213,31.356568323640488,22.543144623058517,48.22861536618102,8.335124804732576,Slow,95.82080662748615,LiFePO4,766.0,####,1.0
48.2414189719896,3.8382492799702974,35.66296786770257,27.24048965926689,26.02859934094338,106.16142541801798,9.333186936719859,Fast,95.93949688710678,LiFePO4,212.0,Model B,1.0
53.27951034145862,3.576616531244539,47.13898443391522,29.705524805942865,17.285334399210885,113.71650646123724,11.411311261024697,Fast,93.66387150228937,Li-ion,10.0,Model C,12.527335264065437
96.39586071029542,3.6467824685168364,60.31926339908959,34.28191964844742,26.142823656211178,,11.948585777517332,Slow,97.00604465559341,LiFePO4,693.0,Model C,2.0
83.84901489782987,3.9958205003408604,75.2550071748017,30.2517915593031,31.153558790093538,86.77085311204173,11.48814714468606,Fast,97.01716036640042,LiFePO4,627.0,Model C,3.0
100.0,4.000942976346235,74.70995844733122,26.62497446000631,26.530596691985984,55.05557446609188,9.152109703170176,Slow,92.76228486857326,Li-ion,626.0,Model B,1.0
48.811213977745716,3.535368845523955,41.030291660444355,33.11853172053379,22.69485223567203,44.234132361033005,9.570508960172628,Slow,100.0,LiFePO4,703.0,Model C,3.0
61.50543764713573,4.064890241288043,33.99488299694309,30.985370077110456,26.246354708887438,95.97789919505799,5.180970321107592,Slow,96.86082417299532,LiFePO4,178.0,Model A,3.0
30.83404097904917,3.551328852659756,100.41196047763238,33.80107933406969,19.449268563740933,86.15506006254309,7.020179896100293,Slow,95.43613740087072,LiFePO4,10.0,Model A,3.0
59.411205481952884,3.5985608387053514,24.985142734792205,30.456692232051303,19.840160486183862,85.65404284828085,11.03792747365318,Slow,95.65848581669884,Li-ion,241.0,Model A,1.0
66.46842461519307,4.045112741395807,29.17902449536458,,35.27012410659759,105.46916632404205,9.252585962374788,Fast,95.94618873228305,LiFePO4,455.0,Model B,2.0
80.79023995852363,3.4983915062290336,34.88327768029534,,32.43525236481053,79.46912625294401,12.07174297134023,Slow,99.62938000483499,LiFePO4,316.0,Model B,1.0
69.06766914317963,3.6465631763291717,83.47577418139079,30.330488726119373,21.313992152715308,89.37000415506417,5.447537059050064,Slow,99.26615349630244,LiFePO4,498.0,Model B,3.0
,,51.148379652935674,37.4500415264091,21.30885662260895,36.978458765980285,13.334074135903094,Fast,99.3458831672164,LiFePO4,232.0,Model A,2.0
50.89160694959813,3.6954010093792258,73.55137297334,27.796633313168947,26.24431656289771,94.88507871958461,13.45171122205021,Fast,96.99914403100689,Li-ion,436.0,####,2.0
44.94799420566025,3.791511866302734,23.26289250848087,34.07498493292027,25.03183394427851,94.42329632352785,6.469589024137415,Slow,99.51294952096103,LiFePO4,76.0,Model B,1.0
16.885081887240496,4.053872471763134,68.58465815255562,29.557588851967374,26.85587550443093,66.58776194952785,10.052994855227363,Slow,96.47043355320235,Li-ion,270.0,Model A,3.0
48.20423384487526,3.843015877504767,104.14878058726617,198.136007734404,30.134020106404293,10.0,4.239107525319296,Slow,97.08310998332904,LiFePO4,257.0,Model C,
65.9215082774501,3.6627786583950415,5.654510444318078,32.11762694803037,23.119898179504496,163.28483423662328,10.537940599708872,Slow,97.84075791874663,Li-ion,352.0,Model A,1.0
75.64130028209706,3.586202070868681,39.637003289645065,23.77809979209187,21.330384257443892,159.6416003641359,9.646679040552186,Fast,99.40140489526848,Li-ion,286.0,Model A,1.0
144.34818940229866,3.658524814377325,48.01556061040442,18.826034718914393,19.32677431106986,108.71260691121125,4.780968908364238,Fast,94.61366801787986,Li-ion,786.0,Model A,1.0
84.0941820709429,3.7365236346288513,71.27348758293006,30.643514692466645,23.474170730814013,,11.019751220784597,Slow,97.5323975994279,Li-ion,475.0,Model C,3.0
60.1128669610167,3.202333581441416,41.518228641242544,30.94529416323502,23.28634481333589,112.70379012398917,9.834863632958637,Slow,605.6715208520335,Li-ion,311.0,Model C,2.0
50.79597871120214,3.8044729679166527,0.0,31.523894382236737,22.73927156074365,67.34570926953293,11.587255616963441,Fast,94.0632317864051,Li-ion,360.0,Model B,3.0
50.62656287356146,3.88408502501807,65.57826486398994,29.153680730478868,34.05977808893362,99.57275777591087,9.231739473519996,Fast,91.8862172192169,LiFePO4,83.0,Model C,1.0
39.416308770048055,3.5487385230722035,49.63137875061565,37.920181535592036,21.675412386313845,112.1299652137146,9.486766408720367,Slow,95.62031487480172,LiFePO4,390.0,Model B,3.0
49.83189785454155,3.4283800453643996,80.1907941982465,35.004980705489004,26.079120273293125,101.1036592009653,3.84867144493112,Fast,96.9338500514719,LiFePO4,290.0,Model A,3.0
28.897509981129076,3.627696699450008,40.10296252043758,32.32595302617453,17.521589963948472,77.20175059024305,10.171544725177124,Fast,95.0786444050322,Li-ion,271.0,Model A,1.0
66.61236012489398,3.9080327152240217,80.30601965855234,31.440487194505053,22.601576033013817,75.46920942774395,9.424920168765798,Fast,98.34192143051531,???,377.0,Model B,3.0
78.91571076995315,3.7381805363632785,64.13714457237378,36.860290145946074,22.274407343577487,93.28560083898556,22.361195018367,Slow,97.9045094339715,LiFePO4,276.0,Model B,3.0
34.657300042799434,3.58702098355704,68.13368026808332,30.29653874041869,26.64618267480389,94.64839663475658,12.199330208112405,Fast,93.12053885558689,Li-ion,204.0,Model B,2.0
70.31814094945743,4.034528859916618,28.104553316965763,34.71367099501328,21.396142510247046,40.199849833827244,12.063777237345068,Slow,97.66715818935982,LiFePO4,303.0,Model B,1.0
55.205306164325975,3.8196169693070954,79.06967494004644,,14.36872942119969,115.60765593603222,5.092004121232277,Fast,96.42142293697216,Li-ion,10.0,Model A,3.0
46.86364638196288,3.9266361822381524,57.10263226475704,27.923629419380685,37.90193615844882,81.43609663088613,4.77979368963569,Fast,98.9428382002103,LiFePO4,526.0,Model C,1.0
,3.4370812885942694,34.96758032053391,24.381623308415257,34.69685661339316,72.31550344640557,5.900952834629875,Slow,96.98553076788573,LiFePO4,522.0,Model A,2.0
52.50577746310447,3.3323927917133083,36.97598512792504,28.842188385841677,25.746068946759895,58.1087237300706,8.156697434981991,Fast,97.45789735273875,LiFePO4,634.0,Model A,2.0
74.98968751776559,3.765642243547155,76.73594650801465,33.283084380628296,29.170448034247414,35.24160435266014,5.280234751697845,Slow,99.98559558616432,Li-ion,219.0,Model C,3.0
79.12899116646071,4.228676759192321,,31.319544193434282,24.63010743432305,84.17024480780285,12.405847153503311,Fast,95.54638531526295,Li-ion,426.0,Model B,2.0
79.5997537053915,3.8262529559845806,32.705038402948354,21.770619406976493,10.70405070246164,79.38519162083612,6.000615638877369,Slow,96.87308843126392,Li-ion,295.0,Model C,3.0
48.85842758515908,3.408460063752543,0.0,24.50094042904138,20.46413799220832,70.73798520457525,5.905362253962459,Fast,94.59126004111594,LiFePO4,270.0,Model A,1.0
42.82172451060272,3.9531797370021153,52.685386155824744,30.725492045284817,31.50255714574625,71.50038493566562,7.880142666006005,Fast,98.0317066550153,LiFePO4,415.0,Model A,1.0
47.27152681970344,3.6108500294272776,58.693117210066525,34.81622698041252,26.08925147002894,,10.225331681175291,Slow,96.63573768922672,Li-ion,378.0,Model B,3.0
74.12460831994589,4.214299061771072,11.977845091011545,29.342107289498667,30.95545643532504,74.99866313819717,12.829839050209912,Slow,97.81031620384181,Li-ion,324.0,Model C,1.0
62.888220874779364,3.8734132458464594,69.0801142926567,31.388334699749407,19.479370610116028,53.29597946124108,8.37685891986293,Fast,95.13265066698874,LiFePO4,154.0,Model B,1.0
51.7150440955122,3.401730755112655,44.78000045174926,30.869173109210962,29.086255791376562,89.01636475561675,9.153314465194006,Slow,97.15390846057417,LiFePO4,426.0,Model C,2.0
45.551114283866184,3.7931245212631057,75.37488455579097,26.76601578309368,26.739136996273867,112.45290693646493,11.938813841823327,Slow,99.46933740251445,LiFePO4,344.0,Model A,3.0
81.50840084863245,3.2326849187136126,27.67118011294362,24.911494298595926,22.623468908752816,87.23941481678087,13.5187797389503,Slow,97.54658614029007,Li-ion,321.0,Model A,1.0
63.91412158997,3.2933552973718085,18.762845981162773,30.170912810076395,20.063781721885203,105.52938297718599,9.791611951825145,Slow,95.52071959031058,Li-ion,376.0,Model C,2.0
80.37376335845642,3.581023311806753,30.705638538329758,39.01286157732031,22.62820692284791,73.80286491209925,11.959683945430843,Fast,97.41078632025992,LiFePO4,10.0,Model C,8.351556842710291
23.35198182222497,3.919784721024371,78.38909617054986,26.446416546848443,17.481932943157624,76.19120233077572,10.987731127157184,Fast,100.0,LiFePO4,380.0,Model B,3.0
38.266630871755886,3.558148029887916,65.16449811933839,23.02541286913972,31.81384781903016,74.83153785395486,8.476408875338798,Fast,100.0,Li-ion,383.0,Model C,3.0
87.03741011718978,3.975069862187739,58.886639308509594,29.93744674395087,28.79242070738466,72.61697018917042,9.883736525969866,Fast,97.50397073958766,Li-ion,436.0,Model A,2.0
85.82498763660645,4.130709567895581,45.01078616498052,25.100751329574933,29.21742355567049,62.39040793626732,10.069323215447671,Fast,97.28558936878899,Li-ion,115.0,Model C,2.0
50.915914557651305,3.416220885330861,53.12412262451886,29.118263999534395,16.888567068577984,16.53929153445523,13.298681507994315,Fast,96.49612288234768,Li-ion,557.0,Model A,1.0
54.718796974854214,3.7998534746776667,79.6921453054593,30.244792850955392,309.28935137044994,150.76022909774053,10.58902349285,Fast,96.64052797405948,Li-ion,493.0,Model B,1.0
77.6649628405871,26.745306841103307,0.25110858009961134,28.173497708954226,23.23032264926796,46.93949394273014,6.202423252990753,Fast,98.96091385919335,LiFePO4,550.0,Model C,1.0
46.7882134103813,3.836495302520653,19.9884643990776,27.933719232203742,20.549787647535307,52.00648968101695,5.457074777916957,Slow,99.54615264452933,LiFePO4,57.0,Model A,3.0
80.11352887561664,4.019989774917582,5.062115347975919,32.97769083885265,24.086782357196995,96.00370733037788,8.620570149388247,Slow,96.69417656675675,Li-ion,271.0,Model A,3.0
59.9302773556005,4.068352529861364,34.853941502317795,26.6707190032512,27.979918804385626,34.64538278577011,15.654974923020312,Fast,100.0,Li-ion,380.0,Model A,3.0
51.86873448688685,3.949255609357662,25.211889851219198,,27.868296514701054,10.0,9.46950397182824,Fast,97.40746310435345,LiFePO4,226.0,Model C,3.0
95.84314504336358,3.560854627224031,63.41085905510359,30.040169588615267,,55.726740913637556,17.983520199028007,Slow,95.80677288054372,Li-ion,275.0,Model C,3.0
30.97957684980457,3.904231364545755,51.22524790535593,30.28094717899172,21.104982079746613,108.20808476970257,4.319754007011886,Fast,624.4401157382,Li-ion,249.0,Model B,1.0
50.54505242985245,4.41900743347324,82.25063194901958,,31.428050668781573,52.71700903960661,6.620631665982928,Slow,97.15451164021054,LiFePO4,202.0,Model A,3.0
36.50996058912574,3.7924232705099046,33.18759360653768,35.91022465324108,23.263098900844184,90.9849503021306,5.0684100888327075,Fast,94.58268882496306,LiFePO4,217.0,Model C,2.0
60.350131445754336,3.9947807294563846,49.44771801304094,33.775304091731364,27.136255220522266,69.07153542156064,9.128492914228138,Slow,95.03723838615957,LiFePO4,393.0,Model B,3.0
97.28106222907996,3.9104136600640205,38.56815848567805,18.164507809791548,34.392955002086225,80.240780207989,9.968573191840349,Fast,97.03584782850622,LiFePO4,167.0,Model B,3.0
32.44988738682001,4.031576248848077,38.48921573199774,29.981556707863056,23.735095402960347,41.71047188546977,8.849360774530476,Fast,96.42917242616436,LiFePO4,350.0,Model C,1.0
40.021665682244006,3.8889234635195216,35.57553193561949,33.18677039537308,22.466787549834688,53.98833905383784,8.811506744390678,Slow,94.53619763414265,Li-ion,527.0,Model A,3.0
81.9651443463062,3.765460046940466,40.63737325911591,26.514765234937247,21.136995542416514,80.41170560066453,15.66161676398979,Slow,98.83849902344048,LiFePO4,496.0,Model A,3.0
100.0,3.9789234654814827,38.22655316157982,35.146046689999395,27.409448262252923,58.15526777698739,10.259422067433126,Slow,100.0,LiFePO4,427.0,Model B,1.0
68.51050443986577,3.7735786709606325,49.345531838222364,29.940749236163317,22.14419781642748,62.503864738620905,11.383547093676373,Slow,99.69169115080241,LiFePO4,63.0,Model C,1.0
67.6679182314245,3.684687474449262,85.50744026589786,34.14546037771,28.106510454092287,84.63711794163305,13.016204539620595,Slow,95.81463658223065,Li-ion,395.0,Model C,1.0
56.73049818905576,3.654164180790348,47.23219698965861,23.628494629173744,,,11.070180809642176,Slow,95.70216017731936,LiFePO4,172.0,Model B,3.0
51.91153444030682,3.3894410234905945,29.71503051775331,28.72703553871277,22.112741113733726,42.62349388003812,8.686019370518345,Slow,96.18284550039172,Li-ion,41.0,Model B,3.0
30.19990947675524,3.7334815510432446,43.16954634335433,34.23919115482402,22.90164866529944,55.382459895569625,7.4706441293789485,Fast,100.0,LiFePO4,319.0,Model C,3.0
12.48730406346791,3.797934723253827,49.266595971645295,33.677067202452136,31.917544349839282,91.86562377560489,5.531222449178432,Fast,93.37377766684956,LiFePO4,33.0,Model C,2.0
72.4229700906601,4.109761353476874,17.250695165758508,39.80701876032702,29.229882308724765,45.846976952340746,15.126754039415898,Slow,96.32346960220269,LiFePO4,359.0,Model A,1.0
95.70430112586165,3.3985412197533553,53.9344483908567,36.22442326702491,17.822224953801566,85.9730112321937,10.832445996094878,Slow,95.0102514315408,LiFePO4,57.0,Model A,1.0
81.30907990505314,4.541363337996286,12.691502224615533,28.614397957680097,30.285323736574092,92.94957108732521,,Slow,97.78520159692653,LiFePO4,238.0,Model A,3.0
88.8194396313277,3.757385732229233,0.0,23.864795117880785,32.33734117659242,61.30767230947381,6.463237826934822,Slow,95.62082880555404,Li-ion,97.0,Model A,3.0
50.42246085743953,3.341436194138958,94.22609928148935,32.79439104686493,24.82873150241557,,9.214163841972585,Slow,96.94270506374508,Li-ion,476.0,Model C,3.0
66.66655295239393,4.1243169698494615,49.74951207644038,31.287639883663967,23.275717387661828,53.43464271606432,6.864413612913729,Fast,97.1612823328041,Li-ion,302.0,Model A,3.0
66.43193640931456,3.5366173127550073,41.599914647416085,30.094450837976456,30.845421311634396,81.5282870179327,8.648767453967416,Fast,99.59280463069139,Li-ion,10.0,Model A,3.0
73.01066068188702,3.6609080136764764,31.87439885528446,22.165738422544997,18.8512862955981,156.13674464899105,10.036135531450904,Slow,97.58127781802528,Li-ion,72.0,Model C,2.0
74.89735559643768,3.5215187385099047,59.92498084665721,37.189745582012506,31.71694635469181,63.50666551322243,11.66828402150744,Fast,98.04776954955521,LiFePO4,226.0,Model C,1.0
67.16759960509432,4.260313195453333,64.31065347655596,36.80578859904233,24.7578711249347,98.13824480898107,9.369970498241425,Slow,97.08375104490096,LiFePO4,234.0,Model B,1.0
33.02926386134359,4.158997925440768,45.71999131111947,37.9164446948771,16.73732774742414,91.36922028994987,9.949352823938824,Fast,97.9179032015964,LiFePO4,348.0,Model A,2.0
92.66028610420784,4.212698116426269,54.14769690961311,34.210856945045705,24.29472742405695,86.45469003492761,9.790679740898748,Slow,98.06356044186396,LiFePO4,404.0,Model C,3.0
49.76380072495987,3.9498968240293193,44.11940588816472,28.709274843932857,19.57378540236458,93.01098969422493,10.358593106351947,Fast,97.54102141330374,Li-ion,10.0,Model A,3.0
63.04081448512115,3.9252983820778233,57.14004825970573,36.16343473292579,22.73149696292464,82.49768187639955,11.642894780916173,Fast,98.8805465124736,LiFePO4,824.0,Model A,1.0
86.20640500246486,3.264824123538773,27.143828597909277,33.82004392301338,18.067015788435192,106.52016090940616,13.71015989393177,Slow,96.36251258957387,LiFePO4,119.0,####,1.0
70.70587484585475,3.835383798684752,30.962729416350303,22.75486956540938,30.48520071742688,,9.705682290441313,Fast,98.93779496693,Li-ion,235.0,Model B,1.0
49.247435887510626,3.8214872437395315,23.628320418901172,27.47169207583039,25.351122369540324,86.89224238276421,12.532975463302726,Fast,95.08417833531337,Li-ion,10.0,Model B,2.0
